-1	1	-1	-1	0	0	-1	1	1	-1	-1	-1	-1	1	0	0	-1	-1	-1	1	0	0	1	-1	1	1	1	-1	1	1	0	0	-1
1	0.0738000000000000	1	0.0342000000000000	1	-0.0556300000000000	1	0.0876400000000000	1	0.196510000000000	1	0.203280000000000	1	0.127850000000000	1	0.105610000000000	1	0.270870000000000	1	0.447580000000000	1	0.417500000000000	1	0.200330000000000	1	0.367430000000000	0.956030000000000	0.486410000000000	1	0.324920000000000	1	0.467120000000000	1
1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	-1	1	-1	1	1	-1	1	1	-1	1	-1	-1	-1	1	-1
-1	-1	1	1	1	-1	-1	1	1	-1	-1	-1	0	0	1	1	-1	-1	1	-1	1	-1	1	1	1	-1	1	-1	-1	1	1	-1	-1
0.501120000000000	-0.0359600000000000	0.611240000000000	0.0134800000000000	0.588760000000000	0.0157300000000000	0.588760000000000	0.0247200000000000	0.667420000000000	-0.00449000000000000	0.716850000000000	-0.0471900000000000	0.665170000000000	0.00899000000000000	0.573030000000000	0.0247200000000000	0.647190000000000	-0.0741600000000000	0.568540000000000	0.141570000000000	0.575280000000000	-0.0359600000000000	0.465170000000000	0.0494400000000000	0.565880000000000	0.00824000000000000	0.476400000000000	-0.0359600000000000	0.546070000000000	0.105620000000000	0.606740000000000	-0.0809000000000000	1
0.906080000000000	-0.0165700000000000	0.981220000000000	-0.0198900000000000	0.956910000000000	-0.0364600000000000	0.857460000000000	0.00110000000000000	0.897240000000000	-0.0331500000000000	0.890610000000000	-0.0143600000000000	0.906080000000000	-0.0453000000000000	0.913810000000000	-0.00884000000000000	0.807730000000000	-0.129280000000000	0.887290000000000	0.0121500000000000	0.921550000000000	-0.0232000000000000	0.910500000000000	-0.0209900000000000	0.891470000000000	-0.0776000000000000	0.829830000000000	-0.172380000000000	0.960220000000000	-0.0375700000000000	0.874030000000000	-0.162430000000000	1
0.871110000000000	0.0432600000000000	0.799460000000000	0.182970000000000	0.990090000000000	0.292920000000000	0.894550000000000	-0.0833700000000000	0.885980000000000	-0.0202800000000000	0.904460000000000	-0.267240000000000	0.894100000000000	0.199640000000000	0.886440000000000	-0.0464200000000000	0.844520000000000	-0.00991000000000000	0.978820000000000	-0.340240000000000	0.789540000000000	-0.251010000000000	0.866610000000000	-0.0919300000000000	0.859670000000000	-0.0290800000000000	0.787740000000000	-0.0410100000000000	0.759350000000000	0.218120000000000	0.882380000000000	0.0919300000000000	1
0.833670000000000	0.314560000000000	0.655410000000000	0.576710000000000	0.349620000000000	0.706770000000000	0.172930000000000	0.789470000000000	-0.189760000000000	0.798860000000000	-0.417290000000000	0.665410000000000	-0.684210000000000	0.477440000000000	-0.747250000000000	0.194920000000000	-0.721800000000000	-0.0488700000000000	-0.620300000000000	-0.281950000000000	-0.491650000000000	-0.534630000000000	-0.265770000000000	-0.660140000000000	-0.0153000000000000	-0.697060000000000	0.227080000000000	-0.644280000000000	0.431000000000000	-0.512060000000000	0.646620000000000	-0.300750000000000	1
1	1	1	-1	1	-1	1	1	0	0	1	-1	0	0	0	0	0	0	-1	1	1	1	0	0	1	1	0	0	-1	-1	0	0	-1
1	0.0170900000000000	0.962150000000000	-0.0314200000000000	1	-0.0343600000000000	1	-0.0507100000000000	0.990260000000000	-0.0709200000000000	0.991730000000000	-0.0900200000000000	1	-0.157270000000000	1	-0.142570000000000	0.983100000000000	-0.118130000000000	1	-0.185190000000000	1	-0.192720000000000	0.989710000000000	-0.220830000000000	0.964900000000000	-0.202430000000000	0.945990000000000	-0.171230000000000	0.964360000000000	-0.225610000000000	0.870110000000000	-0.232960000000000	1
1	0.161950000000000	1	-0.0555800000000000	1	0.0137300000000000	1	-0.123520000000000	1	-0.0151100000000000	1	-0.0173100000000000	1	-0.0637400000000000	1	-0.0715700000000000	1	0.0590000000000000	1	-0.101080000000000	1	-0.0268500000000000	1	-0.229780000000000	1	-0.0682300000000000	1	0.0829900000000000	1	-0.141940000000000	1	-0.0743900000000000	1
0.995390000000000	-0.0588900000000000	0.852430000000000	0.0230600000000000	0.833980000000000	-0.377080000000000	1	0.0376000000000000	0.852430000000000	-0.177550000000000	0.597550000000000	-0.449450000000000	0.605360000000000	-0.382230000000000	0.843560000000000	-0.385420000000000	0.582120000000000	-0.321920000000000	0.569710000000000	-0.296740000000000	0.369460000000000	-0.473570000000000	0.568110000000000	-0.511710000000000	0.410780000000000	-0.461680000000000	0.212660000000000	-0.340900000000000	0.422670000000000	-0.544870000000000	0.186410000000000	-0.453000000000000	1
1	-0.378380000000000	0.648650000000000	0.297300000000000	0.648650000000000	-0.243240000000000	0.864860000000000	0.189190000000000	1	-0.270270000000000	0.513510000000000	0	0.621620000000000	-0.0540500000000000	0.324320000000000	-0.216220000000000	0.718330000000000	-0.176660000000000	0.621620000000000	0.0540500000000000	0.756760000000000	0.135140000000000	0.351350000000000	-0.297300000000000	0.610310000000000	-0.221630000000000	0.584780000000000	-0.230270000000000	0.729730000000000	-0.594590000000000	0.513510000000000	-0.243240000000000	1
0.935370000000000	0.136450000000000	0.937160000000000	0.253590000000000	0.857050000000000	0.387790000000000	0.790390000000000	0.471270000000000	0.723520000000000	0.599420000000000	0.652600000000000	0.750000000000000	0.508300000000000	0.735860000000000	0.416290000000000	0.827420000000000	0.255390000000000	0.859520000000000	0.137120000000000	0.856150000000000	0.00494000000000000	0.888690000000000	-0.0736100000000000	0.797800000000000	-0.209950000000000	0.780040000000000	-0.331690000000000	0.714540000000000	-0.385320000000000	0.643630000000000	-0.474190000000000	0.558350000000000	1
0.980020000000000	0.000750000000000000	1	0	0.989820000000000	-0.000750000000000000	0.947210000000000	0.0239400000000000	0.977000000000000	0.0213000000000000	0.978880000000000	0.0307300000000000	0.991700000000000	0.0233800000000000	0.939290000000000	0.0571300000000000	0.935520000000000	0.0527900000000000	0.977380000000000	0.0552400000000000	1	0.0624100000000000	0.941550000000000	0.0810700000000000	0.967090000000000	0.0725500000000000	0.957010000000000	0.0808800000000000	0.981900000000000	0.0812600000000000	0.972470000000000	0.0861600000000000	1
1	0.168010000000000	0.993520000000000	0.163340000000000	0.946160000000000	0.333470000000000	0.917590000000000	0.226100000000000	0.914080000000000	0.371070000000000	0.842500000000000	0.468990000000000	0.810110000000000	0.492250000000000	0.784730000000000	0.483110000000000	0.650910000000000	0.569770000000000	0.565530000000000	0.580710000000000	0.555860000000000	0.647200000000000	0.483110000000000	0.552360000000000	0.433170000000000	0.691290000000000	0.356840000000000	0.761470000000000	0.339210000000000	0.668440000000000	0.221010000000000	0.786850000000000	1
0.420000000000000	-0.610000000000000	0	0	1	-1	0.900000000000000	1	0.430000000000000	0.640000000000000	0	0	0	0	0.670000000000000	-0.290000000000000	0.840000000000000	-1	0	0	0	0	0.210000000000000	0.680000000000000	1	0.220000000000000	0	0	0	0	0	0	-1
1	0.142860000000000	1	0.714290000000000	1	0.714290000000000	1	-0.142860000000000	0.857140000000000	-0.142860000000000	1	0.0253400000000000	1	0	0.428570000000000	-0.142860000000000	1	0.0361700000000000	1	-0.285710000000000	1	0	0.285710000000000	-0.285710000000000	1	0.0489100000000000	1	0.0518200000000000	1	0.571430000000000	1	0	1
1	0.0653800000000000	1	0.207460000000000	1	0.262810000000000	0.930510000000000	0.322130000000000	0.867730000000000	0.390390000000000	0.754740000000000	0.500820000000000	0.795550000000000	0.523210000000000	0.659540000000000	0.607560000000000	0.576190000000000	0.629990000000000	0.478070000000000	0.671350000000000	0.405530000000000	0.688400000000000	0.343840000000000	0.720820000000000	0.277120000000000	0.723860000000000	0.192960000000000	0.706820000000000	0.113720000000000	0.726880000000000	0.0699000000000000	0.714440000000000	1
1	-0.0117900000000000	1	-0.00343000000000000	1	-0.0156500000000000	1	-0.0156500000000000	1	-0.0280900000000000	1	-0.0218700000000000	0.998280000000000	-0.0308700000000000	0.995280000000000	-0.0323800000000000	0.993140000000000	-0.0345200000000000	1	-0.0388100000000000	1	-0.0503900000000000	1	-0.0493100000000000	0.998420000000000	-0.0552700000000000	0.994000000000000	-0.0630400000000000	0.990570000000000	-0.0649700000000000	0.989710000000000	-0.0666800000000000	1
-1	1	0	0	0	0	-1	1	1	1	0	0	0	0	1	-1	-1	1	1	1	0	0	-1	-1	1	-1	1	1	-1	1	0	0	-1
-0.0186400000000000	-0.0845900000000000	0	0	0	0	0.114700000000000	-0.268100000000000	-0.456630000000000	-0.381720000000000	0	0	-0.336560000000000	0.386020000000000	-0.371330000000000	0.150180000000000	0.637280000000000	0.221150000000000	0	0	0	0	-0.148030000000000	-0.0132600000000000	0.206450000000000	-0.0229400000000000	0	0	0.165950000000000	0.240860000000000	-0.0820800000000000	0.380650000000000	-1
1	1	0.367000000000000	0.0615800000000000	0.129930000000000	0.927130000000000	-0.275860000000000	0.935960000000000	-0.315270000000000	0.376850000000000	-0.871920000000000	0.369460000000000	-0.928570000000000	-0.0886700000000000	-0.389160000000000	-0.342360000000000	-0.465520000000000	-0.825120000000000	-0.0541900000000000	-0.935960000000000	0.256160000000000	-0.204430000000000	0.737920000000000	-0.459500000000000	0.854710000000000	-0.0683100000000000	1	1	0.386700000000000	0.00246000000000000	0.177580000000000	0.797900000000000	1
-0.541800000000000	0.148610000000000	-0.337460000000000	0.733750000000000	0.520120000000000	-0.139320000000000	0.318890000000000	-0.0681100000000000	0.207430000000000	-0.151700000000000	0.473680000000000	0.0897800000000000	0.563470000000000	-0.154800000000000	0.164090000000000	0.452010000000000	0.337460000000000	0.0340600000000000	0.504640000000000	0.0712100000000000	-0.637770000000000	-0.616100000000000	1	0.656350000000000	0.413480000000000	-0.401160000000000	-0.151700000000000	0.111460000000000	0.0239900000000000	0.558200000000000	0.526320000000000	-0.0897800000000000	-1
0.598400000000000	0.403320000000000	0.828090000000000	0.805210000000000	0.760010000000000	0.707090000000000	0.840100000000000	-0.109840000000000	0.973110000000000	0.0798100000000000	0.958240000000000	-0.857270000000000	0.919620000000000	0.884440000000000	0.954520000000000	-0.0520600000000000	0.886730000000000	0.181350000000000	0.984840000000000	-0.695940000000000	0.866700000000000	-0.857550000000000	0.286040000000000	-0.300630000000000	1	0.170760000000000	0.629580000000000	0.426770000000000	0.877570000000000	0.810070000000000	0.819790000000000	0.688220000000000	-1
0.951130000000000	0.00419000000000000	0.951830000000000	-0.0272300000000000	0.934380000000000	-0.0192000000000000	0.945900000000000	0.0160600000000000	0.965100000000000	0.0328100000000000	0.941710000000000	0.0733000000000000	0.946250000000000	-0.0132600000000000	0.971730000000000	0.00140000000000000	0.948340000000000	0.0603800000000000	0.926700000000000	0.0841200000000000	0.931240000000000	0.100870000000000	0.945200000000000	0.0136100000000000	0.935220000000000	0.0492500000000000	0.931590000000000	0.0816800000000000	0.940660000000000	-0.000350000000000000	0.914830000000000	0.0471200000000000	1
-1	-1	-0.506940000000000	1	1	-1	1	0.538190000000000	0	0	0.239580000000000	-1	1	1	0	0	1	1	1	1	0	0	-0.715280000000000	1	0.333330000000000	-1	1	-1	0.697920000000000	-1	0.475690000000000	1	-1
0.744680000000000	0.106380000000000	0.887060000000000	0.00982000000000000	0.885420000000000	0.0147100000000000	0.872340000000000	-0.0141800000000000	0.730500000000000	0.106380000000000	0.876570000000000	0.0291200000000000	0.872350000000000	0.0338200000000000	0.957450000000000	0.0780100000000000	0.950350000000000	0.0425500000000000	0.855970000000000	0.0474300000000000	0.849310000000000	0.0517800000000000	0.872340000000000	0.113480000000000	0.834290000000000	0.0601400000000000	0.744680000000000	-0.0354600000000000	0.817100000000000	0.0680000000000000	0.807740000000000	0.0717300000000000	1
0.975130000000000	0.00710000000000000	0.985790000000000	0.0195400000000000	1	0.0195400000000000	0.992900000000000	0.0159900000000000	0.957370000000000	0.0230900000000000	0.971580000000000	0.0355200000000000	1	0.0373000000000000	0.978690000000000	0.0213100000000000	0.985790000000000	0.0568400000000000	0.971580000000000	0.0479600000000000	0.944940000000000	0.0550600000000000	0.984010000000000	0.0355200000000000	0.975400000000000	0.0647700000000000	0.948490000000000	0.0817100000000000	0.991120000000000	0.0621700000000000	0.989340000000000	0.0994700000000000	1
0.894100000000000	0.134250000000000	0.870010000000000	0.315430000000000	0.788960000000000	0.433880000000000	0.633880000000000	0.599750000000000	0.540030000000000	0.710160000000000	0.396990000000000	0.761610000000000	0.242660000000000	0.795230000000000	0.0913400000000000	0.795980000000000	-0.0915900000000000	0.762610000000000	-0.202010000000000	0.669260000000000	-0.302630000000000	0.626100000000000	-0.405520000000000	0.504890000000000	-0.462150000000000	0.407530000000000	-0.503140000000000	0.272520000000000	-0.528230000000000	0.191720000000000	-0.488080000000000	0.0597200000000000	1
1	0.0514900000000000	0.993630000000000	0.101230000000000	0.961420000000000	0.147560000000000	0.955130000000000	-0.264960000000000	0.660260000000000	0.547010000000000	0.804260000000000	0.252830000000000	0.737810000000000	0.273800000000000	0.667750000000000	0.287140000000000	0.596150000000000	0.293040000000000	0.524940000000000	0.292000000000000	0.455820000000000	0.284760000000000	0.390230000000000	0.272260000000000	0.329300000000000	0.255530000000000	0.273810000000000	0.235680000000000	0.224270000000000	0.213780000000000	0.180860000000000	0.190830000000000	1
0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	1	0.750000000000000	0	0	0	0	-1	1	0	0	1	-1	-1	-1	1	1	0	0	-1
1	0.454550000000000	1	0.545450000000000	0.818180000000000	0.636360000000000	1	-0.0909100000000000	1	0	0.818180000000000	-0.454550000000000	0.636360000000000	0.272730000000000	1	-0.636360000000000	1	-0.272730000000000	0.909090000000000	-0.454550000000000	1	0.0775000000000000	1	-0.0909100000000000	1	0.0886700000000000	1	0.363640000000000	1	0.636360000000000	0.727270000000000	0.272730000000000	1
-0.679350000000000	-1	-1	1	1	0.633170000000000	0.0351500000000000	-1	-1	-1	1	1	0.886830000000000	-1	-1	1	0.838400000000000	1	1	-1	-1	-1	-0.188560000000000	1	1	-1	-1	-1	-1	1	1	0.336110000000000	-1
1	-0.240510000000000	1	-0.202530000000000	0.873420000000000	-0.101270000000000	0.886080000000000	0.0126600000000000	1	0.113920000000000	0.924050000000000	0.0632900000000000	0.848100000000000	-0.0379700000000000	0.632910000000000	-0.367090000000000	0.873420000000000	-0.0126600000000000	0.936710000000000	0.0632900000000000	1	0.253160000000000	0.620250000000000	-0.379750000000000	0.846370000000000	-0.0554000000000000	1	-0.0632900000000000	0.531650000000000	0.0253200000000000	0.835440000000000	-0.0253200000000000	1
0.946310000000000	0.174980000000000	0.909460000000000	0.331430000000000	0.850960000000000	0.499600000000000	0.736780000000000	0.638420000000000	0.592150000000000	0.738380000000000	0.486980000000000	0.836140000000000	0.304590000000000	0.906650000000000	0.179590000000000	0.934290000000000	-0.00701000000000000	0.931090000000000	-0.188800000000000	0.893830000000000	-0.330230000000000	0.824920000000000	-0.465340000000000	0.764820000000000	-0.585630000000000	0.663350000000000	-0.679290000000000	0.525640000000000	-0.753210000000000	0.424880000000000	-0.812100000000000	0.260920000000000	1
-1	-0.596770000000000	0	0	-1	0.645160000000000	-0.870970000000000	1	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	0.298390000000000	0.233870000000000	1	0.516130000000000	0	0	0	0	0	0	-1
1	0.677840000000000	0.813090000000000	0.820210000000000	0.430190000000000	1	0.206190000000000	0.805410000000000	-0.438720000000000	1	-0.791350000000000	0.770920000000000	-1	0.402680000000000	-0.390460000000000	-0.586340000000000	-0.979070000000000	-0.428220000000000	-0.730830000000000	-0.763390000000000	-0.376710000000000	-0.974910000000000	0.413660000000000	-1	0.417780000000000	-0.932960000000000	0.257730000000000	-1	0.935700000000000	-0.352220000000000	0.988160000000000	0.0344600000000000	1
0.498700000000000	0.0181800000000000	0.431170000000000	-0.0961000000000000	0.506490000000000	-0.0415600000000000	0.501300000000000	0.0961000000000000	0.446750000000000	0.0597400000000000	0.558440000000000	-0.119480000000000	0.516880000000000	-0.0363600000000000	0.527270000000000	-0.0597400000000000	0.553250000000000	-0.0103900000000000	0.485710000000000	-0.0337700000000000	0.490910000000000	-0.0103900000000000	0.592210000000000	0	0.532150000000000	-0.0328000000000000	0.431170000000000	0.0337700000000000	0.545450000000000	-0.0545500000000000	0.589610000000000	-0.0857100000000000	1
0.791570000000000	0.168510000000000	0	0	0.565410000000000	0.0687400000000000	0.394680000000000	1	0.383590000000000	0.995570000000000	-0.0243900000000000	0.532150000000000	0.237250000000000	0.128600000000000	-0.0266100000000000	0.951220000000000	-0.509980000000000	0.849220000000000	-0.102000000000000	0.388030000000000	-0.425720000000000	0.237250000000000	-0.915740000000000	0.807100000000000	-0.341460000000000	0.882480000000000	-1	0.694010000000000	-1	0.128600000000000	0	0	-1
0.747900000000000	0.00840000000000000	0.833120000000000	0.0165900000000000	0.826380000000000	0.0246900000000000	0.865550000000000	0.0168100000000000	0.605040000000000	0.0588200000000000	0.790930000000000	0.0473100000000000	0.774410000000000	0.0540700000000000	0.647060000000000	0.193280000000000	0.840340000000000	0.0420200000000000	0.712850000000000	0.0712200000000000	0.688950000000000	0.0757700000000000	0.663870000000000	0.0840300000000000	0.637280000000000	0.0829600000000000	0.613450000000000	0.0168100000000000	0.581870000000000	0.0875700000000000	0.553300000000000	0.0889100000000000	1
0.944900000000000	-0.493110000000000	1	-0.0369200000000000	0.988980000000000	-0.870520000000000	0.900830000000000	0.669420000000000	1	-0.101040000000000	1	-0.124930000000000	1	-0.150170000000000	1	-0.176810000000000	1	-0.204910000000000	1	-0.234520000000000	1	-0.265710000000000	1	-0.298520000000000	1	-0.333040000000000	1	-0.369310000000000	1	-0.407400000000000	1	-0.447390000000000	1
-1	-1	0	0	-1	1	1	-0.375000000000000	0	0	0	0	0	0	1	-1	-1	-1	1	-1	0	0	1	-1	-1	1	-1	-1	0	0	-1	1	-1
1	-0.0134200000000000	1	0.0156600000000000	1	-0.00224000000000000	1	0.0626400000000000	0.977630000000000	0.0447400000000000	0.959730000000000	0.0290800000000000	1	0.0648800000000000	0.988810000000000	0.0335600000000000	1	0.0357900000000000	0.997760000000000	0.0939600000000000	0.957490000000000	0.0738300000000000	1	0.100670000000000	0.999890000000000	0.0876300000000000	0.991050000000000	0.0850100000000000	1	0.100670000000000	1	0.100670000000000	1
1	0.454550000000000	1	-0.454550000000000	1	0.0909100000000000	1	-0.0909100000000000	1	0	1	-0.272730000000000	1	-0.181820000000000	1	0.0909100000000000	1	0	1	-0.363640000000000	1	0.0909100000000000	1	-0.0909100000000000	1	-0.0491400000000000	1	0.454550000000000	1	-0.272730000000000	1	-0.181820000000000	1
-0.266670000000000	0.400000000000000	-0.273030000000000	0.121590000000000	-0.177780000000000	-0.0444400000000000	0.0619200000000000	-0.0687900000000000	0.0446100000000000	0.0257500000000000	-0.00885000000000000	0.0272600000000000	-0.0158600000000000	-0.00166000000000000	-0.000930000000000000	-0.00883000000000000	0.00470000000000000	-0.00153000000000000	0.00138000000000000	0.00238000000000000	-0.00114000000000000	0.00102000000000000	-0.000690000000000000	-0.000500000000000000	0.000190000000000000	-0.000430000000000000	0.000260000000000000	5.00000000000000e-05	0	0.000150000000000000	-8.00000000000000e-05	2.00000000000000e-05	-1
1	-0.142360000000000	1	-0.162560000000000	1	-0.236560000000000	1	-0.0751400000000000	1	-0.250100000000000	1	-0.261610000000000	1	-0.219750000000000	1	-0.386060000000000	1	-0.461620000000000	1	-0.355190000000000	1	-0.596610000000000	1	-0.476430000000000	0.988200000000000	-0.496870000000000	1	-0.758200000000000	1	-0.757610000000000	1	-0.844370000000000	1
1	0.500000000000000	1	0.250000000000000	0.250000000000000	1	0.168510000000000	0.911800000000000	-0.133360000000000	0.804540000000000	-0.341070000000000	0.607930000000000	-0.438200000000000	0.378560000000000	-0.436630000000000	0.167090000000000	-0.366760000000000	0.00678000000000000	-0.264770000000000	-0.0902500000000000	-0.161780000000000	-0.129640000000000	-0.0778200000000000	-0.127440000000000	-0.0208900000000000	-0.102420000000000	0.0103300000000000	-0.0703600000000000	0.0222400000000000	-0.0414200000000000	0.0224900000000000	-0.0201700000000000	1
0.970320000000000	-0.143840000000000	0.913240000000000	-0.00228000000000000	0.965750000000000	-0.171230000000000	0.986300000000000	0.182650000000000	0.917810000000000	0.00228000000000000	0.936070000000000	-0.0844700000000000	0.913240000000000	-0.00228000000000000	0.867580000000000	-0.0867600000000000	0.970320000000000	-0.212330000000000	1	0.102740000000000	0.920090000000000	-0.0525100000000000	0.924660000000000	0.0684900000000000	0.940430000000000	-0.0925200000000000	0.970320000000000	-0.200910000000000	0.853880000000000	-0.0867600000000000	0.965750000000000	-0.219180000000000	1
1	-0.0373000000000000	1	-0.0738300000000000	0.996010000000000	-0.110390000000000	0.998380000000000	-0.0993100000000000	0.989410000000000	-0.138140000000000	0.966740000000000	-0.216950000000000	0.952880000000000	-0.250990000000000	0.912360000000000	-0.344000000000000	0.905810000000000	-0.321520000000000	0.899910000000000	-0.346910000000000	0.878740000000000	-0.376430000000000	0.862130000000000	-0.429900000000000	0.831720000000000	-0.431220000000000	0.814330000000000	-0.425930000000000	0.779190000000000	-0.479770000000000	0.751150000000000	-0.501520000000000	1
1	1	1	-1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	0.500000000000000	0	0	1	-1	1	-1	-1
0	0	0	0	1	-1	0	0	-1	-1	0	0	0	0	1	1	-1	-1	0	0	0	0	1	1	1	1	0	0	1	1	0	0	-1
0.504660000000000	-0.169000000000000	0.714420000000000	0.0151300000000000	0.710630000000000	0.0225800000000000	0.680650000000000	0.0128200000000000	0.346150000000000	0.0559400000000000	0.690500000000000	0.0439300000000000	0.681010000000000	0.0505800000000000	0.670230000000000	0.0569200000000000	0.634030000000000	-0.0466200000000000	0.645030000000000	0.0685600000000000	0.630770000000000	0.0738100000000000	0.840330000000000	0.180650000000000	0.599350000000000	0.0830400000000000	0.382280000000000	0.0676000000000000	0.564660000000000	0.0904600000000000	0.546320000000000	0.0934600000000000	1
0.250000000000000	0.166670000000000	0.466670000000000	0.266670000000000	0.190360000000000	0.239660000000000	0.0776600000000000	0.199390000000000	0.0107000000000000	0.149220000000000	-0.0236700000000000	0.101880000000000	-0.0368500000000000	0.0631700000000000	-0.0376600000000000	0.0345800000000000	-0.0323000000000000	0.0153200000000000	-0.0247400000000000	0.00357000000000000	-0.0172600000000000	-0.00273000000000000	-0.0109700000000000	-0.00539000000000000	-0.00621000000000000	-0.00586000000000000	-0.00294000000000000	-0.00520000000000000	-0.000890000000000000	-0.00408000000000000	0.000250000000000000	-0.00291000000000000	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	-1
0.945980000000000	-0.0268500000000000	-1	0.261310000000000	-0.363930000000000	0.356390000000000	0.692580000000000	-0.634270000000000	1	-0.0335300000000000	-0.290200000000000	-0.00550000000000000	-0.548520000000000	0.154520000000000	0.919210000000000	-0.462700000000000	1	-0.504240000000000	-0.297350000000000	-0.314540000000000	-0.738640000000000	0.373610000000000	0.838720000000000	-0.467340000000000	0.522080000000000	-0.581300000000000	1	-0.613930000000000	-0.0963400000000000	0.204770000000000	-0.0611700000000000	0.419130000000000	-1
1	-0.0618200000000000	1	0.0294200000000000	1	-0.0513100000000000	1	-0.0170700000000000	1	-0.117260000000000	0.844930000000000	-0.0520200000000000	0.933920000000000	-0.0659800000000000	0.691700000000000	-0.0737900000000000	0.657310000000000	-0.203670000000000	0.949100000000000	-0.315580000000000	0.808520000000000	-0.316540000000000	0.849320000000000	-0.348380000000000	0.725290000000000	-0.291740000000000	0.730940000000000	-0.385760000000000	0.543560000000000	-0.262840000000000	0.642070000000000	-0.394870000000000	1
